#OTU ID	MQ201019-178	MQ201019-179	MQ201019-180	MQ201019-181	MQ201019-182	MQ201019-183	MQ201019-184	MQ201019-185	MQ201019-186	MQ201019-187	MQ201019-188	MQ201019-189	MQ201019-190	MQ201019-191	MQ201019-192	MQ201019-193	MQ201019-194	MQ201019-195	MQ201019-196	MQ201019-197	MQ201019-198	MQ201019-199	MQ201019-200	MQ201019-201	MQ201019-202	MQ201019-203	MQ201019-204	MQ201019-205	MQ201019-206	MQ201019-207	MQ201019-208	MQ201019-209	MQ201019-210	MQ201019-211	MQ201019-212	MQ201019-213	MQ201019-214	MQ201019-215	MQ201019-216	MQ201019-217	MQ201019-218	MQ201019-219	MQ201019-220	MQ201019-221	MQ201019-222	MQ201019-223	MQ201019-224	MQ201019-225	MQ201019-226	MQ201019-227	MQ201019-228	MQ201019-229	MQ201019-230	MQ201019-231	MQ201019-232	MQ201019-233	MQ201019-234	MQ201019-235	MQ201019-236	MQ201019-237	MQ201019-238	MQ201019-239	MQ201019-240	MQ201019-241	MQ201019-242	MQ201019-243	MQ201019-244	MQ201019-245
ASV2036	5	0	4	2	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV3796	2	4	2	0	0	0	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1812	12	10	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
ASV2029	21	36	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2598	3	2	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV840	2	3	4	4	6	4	1	2	1	1	2	7	8	8	7	5	2	4	1	3	0	0	0	0	0	0	0	0	2	0	3	1	1	4	1	2	2	1	10	10	0	0	0	0	0	0	0	1	0	1	3	2	0	0	2	1	4	20	14	15	1	2	1	1	1	1	4	0
ASV1270	2	2	3	6	11	4	0	0	7	13	14	9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	0	0	1	0	0	0	0	3	3	2	3	1	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV522	11	16	23	20	19	18	3	1	8	20	18	28	11	8	13	10	10	11	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	10	7	1	0	0	1	0	0	0	0	0	1	0	1	2	0	0	2	3	5	7	2	0	0	0	0	0	0	1	0
ASV254	29	26	4	5	9	2	0	0	110	155	274	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	3	3	1	0	0	0	39	42	1	0	0	4	4	0	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0
ASV708	2	0	0	1	2	0	3	3	0	0	1	1	1	1	3	2	1	2	1	2	14	2	10	14	14	47	57	34	2	0	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ASV610	6	13	12	5	8	4	0	0	1	8	6	4	7	5	8	6	5	6	10	7	0	0	0	0	0	0	0	0	7	2	3	11	4	15	16	15	7	5	1	2	0	0	0	1	0	0	0	0	5	14	13	5	11	4	9	6	0	4	6	2	1	0	3	1	1	1	2	2
ASV1391	11	20	23	18	16	9	2	3	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1	0	1	0	0	1	0	0
ASV223	8	14	2	1	3	1	28	50	29	20	83	18	25	20	27	32	12	21	22	20	0	0	0	0	0	0	0	0	31	11	28	36	0	0	1	0	0	0	0	1	70	116	19	19	25	7	30	36	11	37	45	36	52	14	42	43	2	7	9	6	16	6	21	19	11	25	28	23
ASV323	2	1	6	9	2	2	0	0	4	59	8	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	23	24	0	0	0	0	12	22	19	9	25	4	17	37	23	46	71	45	36	22	50	48	0	0	0	0	0	0	0	0	0	0	0	0
ASV2431	1	1	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	2	0	0	0	1	0	0	2	0	1	0	2	4	2	0	2	4	1	1	2	0	0	0	0	0	0	0	0	0
ASV2776	1	1	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1710	2	2	6	3	1	0	4	1	3	3	2	6	4	1	2	5	1	3	4	5	2	2	0	0	0	2	0	1	3	0	2	4	0	0	0	0	5	1	2	6	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	3	2	7	2	2	0	2	6	1	1	6	5
ASV1021	2	1	5	5	8	1	0	0	0	5	1	2	3	2	0	1	1	3	2	0	0	0	0	0	0	0	0	0	15	5	10	8	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	2	0	2	0	3	0	0	0	0	0	3	0	4	5	0	1	5	0
ASV245	8	16	8	5	8	9	0	0	17	26	29	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	23	14	14	50	84	72	1	4	0	1	0	0	0	3	0	0	0	0	22	41	81	47	47	20	49	62	0	1	1	0	23	11	32	25	15	28	29	19
ASV2470	5	1	0	2	2	1	0	0	2	2	4	2	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	3	2	0	0	0	2	16	19	4	1	2	1	3	12	1	1	4	3	1	0	5	3	0	0	0	0	0	0	1	0	0	1	0	0
ASV1190	2	4	0	1	0	0	0	0	6	10	13	8	5	1	9	5	3	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	2	1	3	4	7	20	0	0	0	0	0	3	0	0	0	0	1	0	0	2	1	0	4	2
ASV1637	2	2	6	5	1	0	0	0	1	4	2	4	3	2	2	3	1	2	2	3	1	0	0	1	0	2	1	0	1	0	0	1	0	2	2	0	1	1	0	0	0	2	0	0	2	0	2	2	0	1	1	2	0	0	2	2	0	0	0	2	1	1	0	4	1	3	3	2
ASV1150	6	14	26	22	8	2	0	2	0	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	7	16	5	0	0	0	5	2	0	1	2	0	2	0	0	2	4	4	0	0	8	3	0	0	0	0	0	0	1	2	0	2	2	0
ASV1622	6	9	12	9	12	2	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	4	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV2119	1	1	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	1	1	0	0	0	2	4	3	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2467	4	0	1	4	0	0	0	0	0	0	0	3	2	2	2	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV1686	2	2	3	1	4	0	0	0	1	4	2	21	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	1	1	2	2	4	0	4	5	8	5	4	3	4	0	1	0	0	0	0	0	0	0	1	0	0
ASV901	3	0	1	0	1	1	0	0	3	6	3	4	3	1	2	0	0	4	1	2	0	0	0	0	0	0	0	0	14	2	10	12	3	15	26	28	0	0	0	3	0	4	1	1	0	0	1	4	0	0	3	2	1	1	1	2	2	2	0	0	2	0	2	0	0	1	1	0
ASV1896	7	10	0	0	0	0	0	0	1	24	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1025	11	19	11	10	2	4	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	5	2	7	0	0	0	0	0	0	0	1	2	2	6	6	6	5	5	3	0	2	3	8	1	0	0	0	4	1	1	0
ASV1939	2	1	0	1	0	1	0	0	0	2	3	0	2	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	3	1	1	0	2	1	2	4	0	0	3	2	0	1	0	2	0	1	2	1	0	0	0	0	1	0	0	1
ASV911	2	5	9	5	3	0	0	4	3	7	6	5	3	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	2	2	4	5	2	20	20	23	0	1	1	3	0	0	0	0	0	0	0	0	2	6	8	9	5	1	11	4	1	1	2	4	1	1	2	2	1	3	0	2
ASV2473	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	4	7	0	0	3	4	1	1	3	2
ASV1527	1	1	3	3	0	1	1	0	1	7	7	6	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	7	11	3	9	1	1	4	0	0	0	0	0	0	0	1	0	1	1	2
ASV5	9	12	2	33	0	1	3247	3440	21	47	87	32	649	405	723	674	452	539	582	444	0	0	1	1	8	36	20	18	325	99	367	279	1	1	0	4	21	14	336	386	1	1	2	10	0	0	0	0	64	183	322	263	469	161	397	350	512	1350	1278	1440	224	87	296	318	125	283	242	204
ASV1373	12	10	9	7	14	8	0	0	0	0	0	0	5	1	3	2	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3184	3	3	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ASV2209	1	9	9	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1	3	2	0
ASV1833	5	10	3	0	1	0	0	0	0	1	7	2	4	3	2	5	4	3	2	3	0	0	0	0	0	0	0	0	5	0	2	2	1	2	1	3	0	1	4	2	1	1	2	6	0	0	1	0	1	1	1	2	2	0	3	0	0	1	1	3	3	0	2	0	0	2	0	0
ASV432	11	10	13	7	11	1	3	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	9	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	13	21	9	9	3	16	18	0	0	0	0	39	21	56	64	17	51	46	42
ASV622	4	5	4	2	6	2	9	2	1	0	1	2	3	3	2	4	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	8	4	26	32	1	0	1	0	13	6	12	13	0	2	1	1	3	0	2	1	3	9	14	14	7	2	12	8	3	3	7	1
ASV3475	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ASV274	17	32	28	31	45	18	87	129	4	10	7	22	3	4	4	7	6	5	2	2	0	0	0	0	0	0	0	0	42	17	47	31	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15	17	39	27	16	8	30	20	7	12	14	8	1	0	3	4	1	2	1	0
ASV3102	2	3	7	4	8	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV486	3	6	8	5	5	6	66	67	5	5	6	5	15	8	20	19	13	21	11	13	0	0	0	0	0	0	0	0	0	0	0	1	1	2	6	2	7	3	11	19	0	0	0	2	5	0	1	1	3	3	0	3	1	0	0	0	2	5	4	2	1	1	2	1	1	1	1	0
ASV251	36	50	61	57	145	70	0	0	1	0	1	0	3	3	0	4	1	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	5	9	11	30	69	109	74	62	25	79	72	0	0	0	0	1	0	0	0	0	0	0	0
ASV1680	3	2	3	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	10	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	3	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0
ASV1151	3	9	6	6	4	2	0	0	4	8	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	5	5	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	5	13	5	9	2	9	10	0	2	0	1	1	0	1	1	0	2	2	3
ASV515	8	11	25	20	4	6	0	1	1	3	1	4	10	7	8	7	4	6	5	2	0	0	0	0	0	0	0	0	0	2	3	2	8	17	28	36	21	6	7	11	1	2	0	0	0	0	0	0	2	22	17	7	8	4	7	11	0	1	2	2	2	3	3	3	0	0	0	2
ASV412	2	2	3	1	6	2	0	0	3	15	13	32	14	3	7	13	8	11	13	7	0	0	0	0	0	0	0	0	54	24	38	35	0	10	8	5	0	0	6	9	0	0	0	1	0	0	0	0	5	11	10	10	9	1	20	7	6	15	18	14	10	1	20	22	8	21	18	15
ASV498	15	16	3	2	2	0	0	0	15	58	37	66	1	0	1	0	2	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	1	1	33	21	7	4	0	0	0	0	0	0	0	0	0	0	0	5	1	2	7	1	6	2	3	6	5	8	2	6	8	11	6	9	6	13
ASV1328	16	17	14	6	12	5	2	9	1	2	0	4	2	2	2	2	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2374	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	2	0	2	0	1	0	3	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	2	1	0	0	2	0
ASV605	8	16	18	5	10	4	0	0	4	9	15	8	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	14	29	34	24	14	7	5	12	0	0	1	1	0	1	1	1	1	8	8	6	6	0	12	10	3	4	4	3	3	0	0	2	2	1	0	1
ASV2889	1	0	0	1	0	0	0	0	0	0	0	0	2	0	5	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	3	0	1	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV232	11	34	19	31	45	12	5	5	17	67	71	70	7	0	5	4	6	10	6	7	0	0	0	0	0	0	0	0	2	1	2	0	3	7	12	11	5	6	0	2	57	99	6	6	61	30	64	59	4	18	24	13	18	10	23	28	2	4	4	5	13	8	10	13	6	14	11	10
ASV1445	12	7	5	8	6	5	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	3	2	2	2	1	1	3	1	1
ASV1124	1	0	0	0	0	0	0	0	0	0	0	0	9	7	9	9	5	8	11	5	0	0	0	0	0	0	0	0	9	3	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV935	12	24	4	3	0	0	0	0	1	11	1	9	6	3	6	6	4	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	1	1	0	0	0	0	0	0	0	0	0	0	2	4	11	2	5	3	3	4	0	1	3	3	9	3	12	3	2	2	3	1
ASV627	5	7	14	4	12	1	15	11	1	0	0	0	1	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	26	19	37	23	2	5	2	1	7	7	7	4	1	1	1	1	0	1	0	0	4	6	16	16	6	7	8	6	1	3	0	1	5	1	8	2	8	6	9	4
ASV770	9	9	4	3	7	5	35	48	0	1	1	4	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	15	5	9	11	0	0	3	5	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	2	2	0	0	0	0	1	0	1	0	1	1	2	1
ASV156	23	33	1	0	11	2	0	1	22	78	44	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	65	0	0	34	17	35	51	56	98	169	109	182	81	166	172	0	0	0	0	0	0	0	1	0	0	0	0
ASV3132	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	8	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	1	9	1	1	0	1	3	1	1	2
ASV1331	22	21	18	11	10	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	5	3	0	2	4	0	1	1	3
ASV1798	8	7	14	6	5	8	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV147	1	0	8	9	29	15	148	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	39	294	257	0	0	0	3	306	150	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2832	1	3	7	1	3	5	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2325	3	2	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	2	1	4	0	0	0	0	0	0	0	0
ASV1972	1	3	3	0	3	0	1	1	0	2	3	0	0	0	8	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	1	0	1	0	2	0	1	0	7	2	0	1	2	1	0	2	1	0	2	2	0	1	1	1	0	0	0	0	4
ASV1297	3	5	4	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	2	5	4	2	10	14	2	10	10	6
ASV518	23	31	15	7	0	0	0	0	8	126	23	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1147	9	7	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	31	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV1260	10	16	32	21	13	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2864	3	0	0	0	1	1	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV1189	4	5	8	5	6	6	0	0	1	6	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	10	0	0	0	0	0	0	0	0	1	1	4	1	5	1	6	3	1	0	2	3	0	0	1	0	0	0	1	0
ASV493	10	16	23	17	14	10	2	5	0	3	1	6	3	2	8	10	1	6	7	4	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	2	0	3	1	3	3	3	3	4	1	3	8	0	7	15	19	11	3	9	16	12	12	18	16	13	6	10	12	13	8	12	8
ASV1770	1	1	0	1	0	0	33	25	0	0	1	0	0	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
ASV2779	2	0	2	0	0	1	3	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	2	3	1	0	1	2	2	2	3	0
ASV981	1	0	4	3	1	0	0	1	1	3	1	3	3	0	2	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	4	4	5	3	1	3	2	2	3	2	3	1	2	2	3	6	10	12	4	2	10	14	0	2	2	5	1	1	4	1	1	3	1	4
ASV1607	1	2	3	1	4	1	0	0	1	3	1	0	2	3	3	3	3	4	4	0	0	0	0	0	0	0	0	0	2	2	1	0	1	3	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0	0	3	0	2	2	0	3	3	3
ASV653	4	8	4	2	2	2	17	28	1	6	9	12	6	0	5	9	10	2	9	10	0	0	0	0	0	0	0	0	2	0	1	4	0	3	0	1	0	1	1	3	1	6	0	0	0	0	3	2	1	6	5	6	5	7	8	5	1	1	1	0	3	3	2	2	2	9	2	6
ASV1957	9	13	13	22	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV874	3	4	1	3	1	0	0	0	0	0	0	0	5	6	4	6	7	2	5	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	8	9	1	0	4	2	2	0	48	0	0	0	6	2	2	0	1	16	1	4	9	7	2	0	0	1	1	1	2	1
ASV3432	2	3	1	2	0	1	0	2	0	2	1	0	1	0	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	2	1	0	0	1	4	0	0	0	0	2	0	0	1	1	1	2	0	3	2	2	5	0	6	2	0	2	3	1
ASV641	9	15	39	28	23	18	0	0	14	57	26	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV1424	2	4	7	4	6	2	2	1	0	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	5	1	6	8	3	1	0	1	0	0	0	0	0	0	0	0	0	1	2	3	2	1	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0
ASV1953	9	6	6	4	6	3	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	2
ASV1923	2	3	4	6	1	2	0	2	0	2	0	4	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	8	4	5	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ASV1707	5	3	1	1	0	0	0	0	1	0	4	0	3	1	3	1	4	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	4	11	0	0	0	0	0	1	2	4	6	0	1	4	0	0	0	0	1	2	0	5	2	1	0	2
ASV2019	1	2	3	2	2	0	0	0	4	8	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	2	1	1
ASV1749	1	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV3382	5	1	1	3	1	2	0	0	0	0	1	0	2	0	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ASV871	3	4	3	1	1	1	2	2	3	4	6	6	4	3	5	3	5	2	2	5	0	0	0	0	0	0	0	0	9	6	8	8	1	1	0	4	2	1	4	4	0	0	1	0	0	0	0	0	3	1	8	11	2	2	6	4	1	11	9	7	3	1	3	6	1	4	3	1
ASV269	9	26	19	19	16	10	0	0	10	26	59	17	32	22	31	44	23	20	13	19	0	0	0	0	0	0	0	0	1	1	2	2	4	17	10	10	10	6	24	13	14	14	26	18	12	5	14	13	13	23	22	28	26	13	30	40	7	16	22	25	6	1	6	5	2	2	3	1
